,x,y,token,label
132,2.7978141,1.9966437,χειρας,non_medium
133,0.5375191,-1.0371777,ουτʼ,medium
134,2.6807463,-3.808714,αμα,non_medium
135,1.0349001,-0.24281345,αυτʼ,medium
136,0.52622795,2.5916991,πατρος,non_medium
137,0.7685136,-2.797439,υπʼ,non_medium
138,0.9755878,-1.7910645,εργα,non_medium
139,5.651079,-1.2953398,επεα,non_medium
140,1.0578097,-1.6512098,νηα,non_medium
141,0.32879457,1.679433,βη,non_medium
142,-0.8347798,0.084136985,αταρ,non_medium
143,1.2998096,-0.6028177,μετʼ,medium
144,-0.59634936,-0.6092441,πω,non_medium
145,-0.4697837,0.41955718,παντας,non_medium
146,2.1585267,1.2271652,πτεροεντα,non_medium
147,1.2287213,0.56027085,ποτε,non_medium
148,-0.05564737,-1.3740379,ταυτα,non_medium
149,-2.4481592,-0.9295561,αμʼ,non_medium
150,1.0315602,-3.87342,αυτις,non_medium
151,1.2685124,-0.78333914,καλα,non_medium
152,0.3720211,0.25311875,απαμειβομενος,medium
153,1.020483,0.085715026,χερσιν,non_medium
154,1.5359552,-0.7625213,χαλκῳ,non_medium
155,3.1415024,5.7986865,αλλος,non_medium
156,0.2079888,-0.13962586,τοδε,non_medium
157,3.2207377,4.675809,δωμα,non_medium
158,0.8686903,-1.8788717,ειπων,non_medium
159,0.6495084,-0.34068123,πατηρ,non_medium
160,3.4080403,-1.6644549,ιδων,non_medium
161,5.2370152,-0.59095186,τρωες,non_medium
162,0.42585963,-0.52004546,αυτον,non_medium
163,1.9062682,-1.3453656,εγχος,non_medium
164,3.5862186,-0.5675103,οιος,non_medium
165,2.487375,-2.1949697,παρʼ,non_medium
166,1.4999624,0.2680599,δουρι,non_medium
167,1.7987051,1.7405326,τοτʼ,medium
168,0.21780945,-0.79369974,αχαιους,non_medium
169,1.4244404,-0.40490833,αιψα,non_medium
170,0.16036193,-0.54802895,εμον,non_medium
171,-0.5191019,-0.3274471,εφαθʼ,non_medium
172,2.2838333,-2.6874826,νηος,non_medium
173,0.37368196,-0.56495464,εμε,non_medium
174,3.7716599,0.09909182,εων,non_medium
175,0.69600314,-0.49951795,ποτʼ,medium
176,0.8163847,-1.622349,σφιν,non_medium
177,1.4809226,0.52081347,μητηρ,non_medium
178,-0.6543056,-1.8406545,οδυσευς,non_medium
179,0.23188816,-0.6971145,επειτʼ,medium
180,1.8632617,-1.4100233,πολυ,non_medium
181,2.4851277,-1.5242622,αντιον,non_medium
182,0.9227993,-0.6366959,παρος,non_medium
183,0.1588738,-1.0496647,ειη,non_medium
184,0.80611897,-0.04730963,λαων,non_medium
185,0.53547305,-0.8169681,αυτικα,non_medium
186,3.5443847,-0.72609836,παντων,non_medium
187,1.8828126,-0.050886277,παρ,non_medium
188,0.2747993,0.7768589,εοντα,non_medium
189,0.8974357,-1.5058529,αστυ,non_medium
190,0.038476076,-0.2192924,ανθρωπων,non_medium
191,4.397089,-4.2762065,αμφʼ,non_medium
192,-0.09293856,0.012488365,πολυμητις,non_medium
193,1.1302298,-0.13308933,ηεν,non_medium
194,2.676897,1.0418323,απολλων,non_medium
195,-0.5189598,-0.928206,ηλθε,non_medium
196,0.24303347,-1.5447304,ωδε,non_medium
197,1.9227543,-1.2444376,ητορ,non_medium
198,1.129454,-0.75835544,ετʼ,medium
199,6.742484,2.2998118,απʼ,non_medium
200,2.0542915,-1.0202038,αυτοι,non_medium
201,-1.0897844,0.4715897,φιλος,non_medium
202,3.7653143,4.5026636,μαλιστα,non_medium
203,1.5165699,-0.11988869,αψ,non_medium
204,1.5060697,-1.9258088,οτʼ,medium
205,0.55155116,-0.28901878,ηυδα,non_medium
206,0.9943331,-0.08805308,αλλων,non_medium
207,1.3124014,-0.71486205,ιων,non_medium
208,0.25781593,0.18398108,οθι,non_medium
209,1.0557315,-3.6546562,θαλασσης,non_medium
210,2.8293428,1.204613,οδυσσηος,non_medium
211,2.7921073,-1.3394759,πατριδα,non_medium
212,1.8357359,2.4369986,οιον,non_medium
213,0.72532636,0.13350166,μαχεσθαι,medium
214,-0.45153767,1.5661906,μενελαος,non_medium
215,-0.11008519,1.1603192,πολιν,non_medium
216,0.31984282,0.04750606,γερων,non_medium
217,-1.4003184,0.42719543,πρωτον,non_medium
218,-0.04002166,0.63426894,εην,non_medium
219,-0.617213,1.2662655,δυω,non_medium
220,1.0506884,-1.1426257,νηυσι,non_medium
221,1.0417994,-0.14717016,γλαυκωπις,non_medium
222,2.873488,-0.5355568,ταδε,non_medium
223,0.55000144,-0.291559,εχων,non_medium
224,1.8931414,0.1590058,ουν,non_medium
225,-0.5709709,-0.13131027,πολεμοιο,medium
226,2.4136438,0.3780648,δωρα,non_medium
227,0.25883043,-0.15448707,αναξ,non_medium
228,1.8368055,-1.551238,φωνησας,non_medium
229,-1.4784887,0.87810034,χερσι,non_medium
230,0.26162308,-0.121537656,ημαρ,non_medium
231,-0.4912838,0.34673777,εταιροι,non_medium
232,-1.0471619,1.3210739,αγαμεμνων,non_medium
233,-1.5437659,0.41903254,ημιν,non_medium
234,1.7690204,-0.027374784,μεγαροισι,non_medium
235,0.3035031,-0.9175413,ητοι,non_medium
236,1.6893718,-3.4393487,μνηστηρες,non_medium
237,0.9030979,1.2303691,εμμεναι,medium
238,0.9012021,-0.3222284,νηυσιν,non_medium
239,2.9989336,-0.2696919,οινον,non_medium
240,0.811563,-0.93007416,ημεις,non_medium
241,1.3308891,-0.2546216,ειπε,non_medium
242,2.545382,-0.5969856,ανδρα,non_medium
243,1.0949888,0.029449174,αυτικʼ,non_medium
244,-3.0486066,-2.0311215,μεγαροισιν,non_medium
245,2.2267132,-1.1177717,εταιρους,non_medium
246,-2.6215334,-2.7673733,ενθαδʼ,non_medium
247,2.2456753,6.3061757,χειρι,non_medium
248,0.26431316,-1.4055283,φιλοι,non_medium
249,2.1229093,-0.698046,υδωρ,non_medium
250,0.72642535,-0.014076518,ηρη,non_medium
251,-1.8276886,-0.6801441,αιας,non_medium
252,1.0077264,-0.6539126,ποντον,non_medium
253,1.2232296,-2.0125494,ποδας,non_medium
254,-0.052339498,-0.20940478,ιππων,non_medium
255,1.0597774,3.5648036,οδυσηος,non_medium
256,0.7517086,0.51190346,μεγαν,non_medium
257,0.44838792,1.8358086,φρεσιν,non_medium
258,0.9106487,0.1996592,βαλε,non_medium
259,1.1913626,-0.55407685,ελθων,non_medium
260,1.5769185,-1.004082,παϊς,non_medium
261,1.5263253,-0.27425092,τευχεα,non_medium
262,1.3151978,-0.61044854,υπερ,non_medium
263,0.11795785,-0.3769931,ιλιον,non_medium
264,4.2643204,2.401368,εργον,non_medium
265,0.5295518,-0.17891756,αλλον,non_medium
266,0.8450103,-0.34137017,ιπποι,non_medium
267,2.604625,0.19248486,τινʼ,non_medium
268,1.7511501,-0.72388226,νηων,non_medium
269,0.06718113,-0.74919397,μαλλον,non_medium
270,2.8008482,0.86122733,ανακτος,non_medium
271,0.8228331,0.3933043,ανδρες,non_medium
