,x,y,token,label
123,-1.5329142,-0.0886017,αφιει,active
124,-1.1859984,-0.16418685,κρατερον,active
125,0.10294795,0.17173077,μυθον,active
126,-1.5246823,-0.09183528,ετελλε,non_verb
127,0.936928,0.010384164,μη,non_verb
128,1.6773957,0.59936494,σε,non_verb
129,1.4104321,0.519995,γερον,active
130,1.322224,0.18363436,κοιλῃσιν,non_verb
131,1.0690955,1.3408273,εγω,active
132,0.04704273,-1.2403098,παρα,non_verb
133,0.93708074,0.30223596,νηυσι,active
134,1.3225491,0.18234847,κιχειω,active
135,1.8785509,-0.7100895,η,non_verb
136,0.15987095,1.4003164,νυν,non_verb
137,1.3210286,0.18369003,δηθυνοντʼ,medium
138,0.8508969,0.66524076,υστερον,active
139,-1.2597531,-1.4737055,αυτις,non_verb
140,0.6158188,-1.3934231,ιοντα,non_verb
141,-0.016628925,1.1188334,νυ,non_verb
142,1.0708222,1.8082062,χραισμῃ,non_verb
143,-0.37367734,0.2679128,σκηπτρον,active
144,1.0724317,1.8077244,στεμμα,non_verb
145,-0.70381224,-0.49566707,θεοιο,medium
146,0.71731037,1.2091635,λυσω,active
147,-0.06732477,-1.041638,πριν,non_verb
148,0.12757978,0.40696725,μιν,non_verb
149,0.81415164,0.9075248,γηρας,non_verb
150,-0.21184646,1.5025975,επεισιν,non_verb
151,1.0832611,0.17841645,ημετερῳ,non_verb
152,1.7877656,0.71903455,ενι,non_verb
153,1.7875154,0.7182896,οικῳ,non_verb
154,0.22564514,1.0377265,Αργεϊ,non_verb
155,0.20454831,0.963474,τηλοθι,non_verb
156,0.2039224,0.9618244,πατρης,non_verb
157,0.09214267,-0.2996826,ιστον,active
158,0.22037336,1.0092069,εποιχομενην,medium
159,1.4702376,0.4405489,εμον,active
160,0.20315248,-0.26565307,λεχος,non_verb
161,0.22061907,1.0105774,αντιοωσαν,non_verb
162,-0.11182377,0.9392516,ιθι,non_verb
163,-0.39489123,1.6657995,μʼ,non_verb
164,1.7153666,0.35554078,ερεθιζε,non_verb
165,1.7175672,0.35641176,σαωτερος,non_verb
166,-1.0293434,1.7556642,ως,non_verb
167,1.642283,0.66887546,κε,non_verb
168,1.7175901,0.35606614,νεηαι,non_verb
169,-0.6958668,-0.7443893,εφατʼ,non_verb
170,-0.81665325,1.378108,εδεισεν,non_verb
171,-1.5382524,0.40731063,γερων,non_verb
172,0.3389398,0.68802667,επειθετο,medium
173,-0.076131366,-0.14374098,μυθῳ,non_verb
174,-0.9056132,0.01157979,βη,non_verb
175,-0.22031677,-0.017002601,ακεων,non_verb
176,-0.015107655,-0.80580384,θινα,non_verb
177,-0.02366293,-0.81292284,πολυφλοισβοιο,medium
178,-0.017721198,-0.80821216,θαλασσης,non_verb
179,-0.88837254,1.058449,πολλα,non_verb
